electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
2132489.8,3613,319 W CHELTEN AVE,Delmar,881210700,19144,1,2014,Multifamily Housing,53900,5209386,,,,40,39.6,124.2,1430.3,236.6,
9110244.7,4611,315-23 N 12TH ST,Goldtex,881519440,19107,1,2014,Multifamily Housing,140363,5209316,,,,4,64.9,203.8,3952,1010.6,
1683753.8,3569,24-30 BANK ST,Bank Street Court,881007600,19106,1,1860,Multifamily Housing,59000,4905844,,,,78,28.5,89.6,2050.6,186.8,
146333.9,3137,2041-55 CORAL ST,Produce Garden,884346250,19125,1,1950,Refrigerated Warehouse,58740,3967891,,,,100,2.5,7.8,23497.1,16.2,
153471.8,3139,2700 GRANT AVE,24232-Philadelphia / Grant Avenue,884223000,19114,1,2000,Non-Refrigerated Warehouse,111150,3800036,,,,100,1.4,4.3,83,17,
1270588.5,3427,5300 WHITAKER AVE,Jomar Textiles. Inc.,882885808,19124,1,1960,Other,93650,3776479,,,,,13.6,42.6,200.7,140.9,
378728.6,3170,6204-08 OXFORD AVE,0981-Philadelphia - Oxford Ave.,884220920,19111,1,2009,Non-Refrigerated Warehouse,62835,3663692,,,,87,6,18.9,42,42,
460766.7,3172,6225 OXFORD AVE,23216-Philadelphia / Oxford AVE,884220900,19111,1,2000,Non-Refrigerated Warehouse,103528,3800033,,,,100,4.5,14,65,51.1,
512673.5,3181,1553 GRANT AVE,0774-Philadelphia - Grant Avenue,884227301,19115,1,2009,Non-Refrigerated Warehouse,72755,3663623,,,,83,7,22.1,45,56.9,
442823,3198,7000 LINDBERGH BLVD,08128-Airport,884161920,19153,1,2000,Non-Refrigerated Warehouse,98825,3800035,,,,100,4.5,14.1,59,49.1,
178444.2,3205,1251 BYBERRY RD,23103-Philadelphia / Byberry Road,884236410,19116,1,2000,Non-Refrigerated Warehouse,90551,3800032,,,,100,2.8,7,26,24.5,
190922.3,3207,250 S 20TH ST,St. Patrick's Church,772304000,19103,1,1893,Worship Facility,50400,3751825,,,,100,3.8,11.9,3.7,21.2,
281967.7,3222,6235-41 CHESTNUT ST,Praveen Chestnut LLC,881004800,19139,1,1926,Multifamily Housing,50544,5914419,,,,100,5.6,17.5,4535,31.3,
40855.9,3147,900-58 N 9TH ST,900-58 N. 9TH STREET,884072000,19123,1,1929,Non-Refrigerated Warehouse,360000,3569547,,,,100,0.1,0.4,0,4.5,
110453.3,3160,6301 TACONY ST,24417-Philadelphia / Tacony Street,884178700,19135,1,2000,Non-Refrigerated Warehouse,50050,3800037,,,,100,2.2,6.9,42,12.3,
120058.4,3162,2413-23 N AMERICAN ST,American Supply Co,884343790,19133,1,1930,Non-Refrigerated Warehouse,130000,3640515,,,,100,0.9,2.9,14.3,13.3,
561819.9,3249,7571 RIDGE AVE,21808-Philadelphia / Ridge AVE,884083200,19128,1,2000,Non-Refrigerated Warehouse,70581,3800034,,,,98,8,25,58,62.3,
855814.2,3316,9 SNYDER AVE,Pier 78 South Annex,884463830,19148,1,1996,Non-Refrigerated Warehouse,208000,3891499,,,,95,4.1,12.9,1922.6,94.9,
2021813.7,3345,1500-14 N 15TH ST,University Apartments,881299040,19122,1,2003,Residence Hall/Dormitory,68360,4994242,,,,85,29.6,92.9,1418.6,224.3,
1058785.6,3348,1221 MOUNT VERNON ST,The Residences at 1221,881068250,19123,1,2015,Multifamily Housing,51000,4936671,,,,99,20.8,65.2,1262.7,117.5,
968660,3375,600 S 24TH ST,(PA3558) - 2400 South,888304534,19146,5,1987,Multifamily Housing,229044,4989832,,,,100,4.2,13.3,43.4,107.5,
882742.1,3290,1901 S CHRISTOPHER COLUMBUS BLVD,Pier 74 Annex,771528000,19148,1,2007,Non-Refrigerated Warehouse,115000,3891496,,,,66,7.7,24.1,1190,97.9,
781753,3241,651 E WYOMING AVE,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,115000,3773319,,,,86,6.8,21.3,65.4,86.7,
1214852.8,3461,1039-55 FRANKFORD AVE,Frankford Lofts,881006090,19125,1,1930,Multifamily Housing,52000,4989748,,,,83,23.4,73.4,789.2,134.8,
1405164,3490,825 N 29TH ST,Brewery Condominiums- Main House,888152672,19130,1,1875,Multifamily Housing,61000,5027285,,,,96,23,72.3,1496.9,155.9,
1453861.7,3497,4250 WISSAHICKON AVE,"4250 Wissahickon Avenue, Inc.",884131060,19129,1,1938,Non-Refrigerated Warehouse,77456,3696620,,,,51,18.8,58.9,8.2,161.3,
1534318.4,3510,2201 CHERRY ST,2201 Cherry Street,888084309,19103,1,1988,Multifamily Housing,52500,5001981,,,,92,29.2,91.8,1573.9,170.2,
1736888.8,3522,225-31 CHURCH ST,Sugar Refinery,881007000,19106,1,1900,Multifamily Housing,66104,4905892,,,,89,26.3,82.5,2674.7,192.7,
1335573.5,3416,1218-22 CHESTNUT ST,Bailey,883019504,19102,1,1950,Office,55784,3859412,,,,94,23.9,75.2,521.6,148.2,
1346314.1,3421,500-50 E ERIE AVE,500 Erie Ave,884048000,19134,1,1930,Distribution Center,130000,4104348,,,,76,10.4,32.5,265.3,149.3,
1284019.9,3433,1025 CALLOWHILL ST,Callowhill,882249900,19123,1,1950,K-12 School,60000,3976432,,,,44,98,147.6,749.6,386.6,
1871261.6,3557,1147-53 N 4TH ST,Cigar Factory Condominium,888035756,19123,1,1900,Multifamily Housing,53879,5011711,,,,37,34.7,109.1,722.9,207.6,
2120660.4,3609,51-55 N 3RD ST,Crafts House Apartments,881006535,19106,1,1845,Multifamily Housing,51390,4904160,,,,48,41.3,129.6,2067.4,235.2,
2692027.1,3654,3301 ARAMINGO AVE,7198,882125300,19134,1,1978,Retail Store,65264,2344443,,,,77,41.2,129.5,387,298.6,
2573786.2,3665,229 ARCH ST,Berger Building,881000437,19106,1,1874,Multifamily Housing,72300,4989997,,,,45,35.6,111.8,2012,285.5,
2397271.2,3679,3816-36 CHESTNUT ST,Hamilton Court,881117000,19131,1,1910,Multifamily Housing,157304,5866261,,,,100,15.2,47.9,6733.2,265.9,
1667863.4,3564,23 S 23RD ST,23 A Condominium,888036058,19103,1,2006,Multifamily Housing,144600,5029437,,,,100,11.5,36.2,3752.4,185,
1687843.4,3570,2031 SOUTH ST,Liberty View,881124500,19102,1,1994,Multifamily Housing,56300,4994255,,,,79,30,94.1,1765.3,187.2,
1696670.6,3574,1700 WALNUT ST,1700 Associates,881012276,19103,1,1925,Retail Store,69774,4928759,,,,100,4.9,15.3,3487.6,188.2,
1717525.7,3582,1011 N HANCOCK ST,Del Campo,881006615,19123,1,2006,Multifamily Housing,67650,5131927,,,,100,25.4,79.7,1008.6,190.5,
2298623.5,3585,4250 MAIN ST,Canal House,881079200,19127,1,1840,Multifamily Housing,80000,4905265,,,,60,28.7,90.2,1271.9,255,
2078360.1,3601,2429-41 LOCUST ST,Locust Point Condominium Association,888049620,19103,1,2007,Multifamily Housing,85975,5044744,,,,100,24.2,75.9,2827.5,230.6,
1781948.4,3526,921-31 ELLSWORTH ST,"921 Ellsworth, LP",886930205,19147,1,2013,Multifamily Housing,71400,4941986,,,,84,25,78.4,1360.2,197.7,
1891401.3,3528,101-11 ARCH ST,Smythe Stores Condominiums,888053613,19106,1,1900,Multifamily Housing,61918,4905495,,,,87,30.5,95.9,1293.6,209.8,
1913296.7,3532,235 S 15TH ST,Vida Apartments,881029500,19102,1,1927,Multifamily Housing,69073,5023518,,,,89,27.7,87,2262.2,212.2,
1923037.3,3539,160 W ERIE AVE,GWC/GLC 19070/160 W ERIE AVE/PHILADELPHIA/PA,777634005,19140,1,1905,Office,60158,3512112,,,,96,32,100.4,242,213.3,
1924903.7,3540,303 VINE ST,Penns View Apartments,881006325,19106,1,1908,Multifamily Housing,63000,4905423,,,,78,30.6,95.9,1420.5,213.5,
2889404.4,3746,1238 CALLOWHILL ST,(PA2509) - Beaux Arts,888053785,19123,1,1909,Multifamily Housing,93600,4898629,,,,59,30.9,96.9,1572.4,320.5,
2955003.5,3750,117-31 N 8TH ST,Archworks Philadelphia,883013200,19106,1,1920,Office,53400,3963826,,,,69,55.3,173.8,1471.6,327.8,
2959414.6,3751,161 LEVERINGTON AVE,Chimney Hill,881079300,19127,2,1994,Multifamily Housing,111890,3679271,,,,94,26.4,83.1,4605.2,328.3,
5940370.5,3755,3429 N 17TH ST,CO/GLC 14340/3429 N 17TH ST/PHILADELPHIA/PA,776615005,19140,1,1905,Office,60607,3512104,,,,8,99.3,309,9,664.6,
5945949.1,3756,7 N CHRISTOPHER COLUMBUS BLVD,(PA2449) - Pier 5 COA,888060400,19106,1,1985,Multifamily Housing,205450,4988462,,,,77,28.9,90.9,12377.3,659.6,
6382709,3764,3500-40 POWELTON AVE,The Courts,881111100,19104,1,1910,Multifamily Housing,164790,5029020,,,,52,38.7,121.6,9945.8,708,
3396444,3773,312-22 WALNUT ST,312 Walnut Street Association LP,881500150,19106,1,1942,Multifamily Housing,90842,5026051,,,,52,37.4,117.4,1714.9,376.8,
6098994.4,3783,111-23 N 15TH ST,The Metropolitan,881038000,19102,2,1926,Multifamily Housing,120000,4053404,,,,15,50.8,159.6,3659.5,676.6,
3275274,3799,1010 N HANCOCK ST,Montesino,881006605,19123,1,2009,Multifamily Housing,304780,5074243,,,,100,10.7,33.7,2390.7,363.3,
2466507.5,3691,209-19 N 10TH ST,"On Lok House, Inc.",881008220,19107,1,1984,Multifamily Housing,51360,4979802,,,,20,48,150.8,2475.2,273.6,
2478643.6,3694,105 S 12TH ST,105 S. 12th (The White Building),888038512,19107,1,1900,Multifamily Housing,53591,4829924,,,,9,46.3,145.2,1016.1,275,
2994176.7,3705,301 RACE ST,The WireWorks Historic Condominiums,888056200,19106,1,1899,Multifamily Housing,68815,5026551,,,,55,43.5,136.6,2132.3,332.1,
3147546.1,3713,135 S 20TH ST,The Chatham,881026300,19103,1,1927,Multifamily Housing,85328,3960078,,,,64,36.9,115.8,5.3,349.2,
3188694.5,3716,1600-02 WALNUT ST,L A 1600 Walnut LP,881012250,19103,1,1940,Multifamily Housing,86658,5017306,,,,74,36.8,115.5,1628.3,353.7,
2714782.7,3718,212 BROWN ST,American Loft,888039250,19123,1,2009,Multifamily Housing,69894,4925764,,,,62,38.8,122,1218,301.2,
2781035.9,3727,3514-30 LANCASTER AVE,Old Quaker Building,881111127,19104,2,1870,Multifamily Housing,71993,4064206,,,,27,38.6,121.3,2725,308.5,
2854112.4,3738,4806-98 MARKET ST,FORMAN MILLS 106,882020290,19139,1,1920,Retail Store,52656,3773373,,,,49,54.2,170.2,242.2,316.6,
3499865.8,3841,1666 CALLOWHILL ST,The Lofts at Logan View,888088056,19130,1,1903,Multifamily Housing,128000,4052590,,,,87,27.3,85.9,3319.6,388.2,
3518952.6,3845,14-20 W CHELTEN AVE,Interfaith House in Germantown,776670714,19144,1,1989,Multifamily Housing,79800,5003671,,,,39,44.1,138.5,3540.5,390.4,
4018820.8,3917,6469 OLD YORK RD,CO/GLC 17110/6468 N BROAD ST/PHILADELPHIA/PA,776614005,19126,1,1905,Office,57899,3512108,,,,34,70.1,218.7,1715,448.9,
4852300.7,3969,1511-33 FITZWATER ST,Scottish Rite House,881000160,19146,1,1985,Multifamily Housing,99815,5003771,,,,30,48.6,152.6,311551.7,538.3,
4880084.7,3972,4901-37 STENTON AVE,Fishers Crossing,881422820,19144,1,1890,Multifamily Housing,198000,4968692,,,,92,24.6,77.4,13773.2,541.4,
3677153.3,3860,700 E HUNTING PARK AVE,Cotswold Group - Hunting Park Plaza,882050755,19124,1,1990,Retail Store,82617,3892502,,,,86,44.5,139.8,675.1,407.9,
4443519.3,3881,101 E OLNEY AVE,Front and Olney,883382000,19120,1,1980,Office,70494,3875831,,,,56,63,197.9,2448.1,492.9,
4288085.6,3894,800-12 SPRING GARDEN ST,Philadelphia Traffic Court,883523020,19123,1,1946,Courthouse,80000,3682893,,,,63,53.6,168.3,2394.1,475.7,
3821262.6,3823,815-37 ARCH ST,(PA2422) - The Pearl,888112952,19107,1,2007,Multifamily Housing,145920,4895821,,,,84,26.2,82.2,3732.8,423.9,
5296427.1,4034,231-47 N 3RD ST,The Chocolate Works,881006201,19106,1,1911,Multifamily Housing,109374,4381178,,,,31,48.4,152.1,2761.4,587.5,
1743101.1,4049,221 W JOHNSON ST,Nugent Senior Apartments,886653700,19144,1,2013,Multifamily Housing,54015,4926233,,,,54,32.3,101.3,822.1,193.4,
1752062,4070,2027-35 LOCUST ST,ADR 2031 Locust LP,881029000,19103,1,1929,Multifamily Housing,90103,6437578,,,,99,19.6,61.2,3064,195.6,
4967940.2,4078,830 SCHUYLKILL AVE,PECO Christian Street Service Center,772607000,19146,1,1951,Office,70644,1273629,,,,37,70.3,220.8,0.2,551.1,
6802852.4,4079,1401 WALNUT ST,1401 Walnut Street,888058983,19102,1,1950,Multifamily Housing,101827,5975210,,,,3,66.8,209.8,2085.5,754.6,
3281483.2,4081,1 WINDING DR,PC - Monroe,883086101,19131,1,2015,Office,72250,6389236,,,,83,45.4,142.6,1375.7,364,
1081679.1,4085,1221-31 S BROAD ST,Armory Lofts,881133080,19147,1,2017,Multifamily Housing,32198,6414448,,,,94,33.6,105.5,1133.3,120,
1520591.9,4086,1222 ARCH ST,1222 Arch Street Partners,881014781,19107,1,1881,Multifamily Housing,46620,6317389,,,,77,32.6,102.4,982.6,168.7,
881835.2,4087,1300 LINDLEY AVE,Lindley Court Apartments,886810798,19141,1,2015,Senior Care Community,65373,6358249,,,,100,13.5,42.4,2945.1,97.8,
8797483.7,4098,1363 N 31ST ST,The Fairmount at Brewerytown,,19121,1,2016,Multifamily Housing,272255,6392978,,,,47,32.3,101.5,3705.4,975.9,
34015002.5,4106,440 N BROAD ST,Admin - Education Center,771634900,19130,1,2005,Office,835000,4069482,,,,93,40.7,127.9,4694.6,3773.3,
6774508.9,3994,1700-06 CHESTNUT ST,1700 Chestnut Street,881562500,19103,1,1950,Multifamily Housing,105550,6019401,,,,13,64.2,201.5,2034.2,751.5,
6779432.5,3995,450 N 18TH ST,North x NorthWest (NW),881561900,19130,1,2001,Multifamily Housing,296000,4941472,,,,98,22.9,71.9,2329.7,752,
6780613,3996,3501 S 3RD ST,Procacci Brothers Sales Corp. B5,884151000,19148,1,1968,Refrigerated Warehouse,99545,3815287,,,,56,68.1,213.9,1563,752.2,
6830366.8,3998,230-38 N 21ST ST,SAB Holdings LP,881553250,19103,1,1930,Multifamily Housing,221820,5022402,,,,55,30.8,96.7,4799.2,757.7,
6906846.8,4002,315 NEW ST,Bridgeview Place,888056500,19106,1,1990,Multifamily Housing,132500,5865243,,,,45,52.1,163.7,4561.6,766.2,
5229115.2,4028,315 ARCH ST,The Arch Condominiums,888038332,19106,1,1925,Multifamily Housing,70826,5219727,,,,1,73.8,231.8,1759.6,580.1,
7423979.7,4133,5638-52 CHESTNUT ST,CO/GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,774605005,19139,1,1905,Office,75676,3512080,,,,9,113.2,323.3,1016,908.5,
1779753.8,4189,910 CHERRY ST,910 Cherry Street,881010120,19147,1,2016,Multifamily Housing,64000,5098738,,,,93,27.8,87.3,1487.9,197.4,
8419833.3,4207,4160 MONUMENT RD,Pathmark Store 6556,882092500,19131,1,1980,Supermarket/Grocery Store,56615,6389107,,,,92,265.2,589.3,1788.8,1284.2,
9442867,4210,7254 RISING SUN AVE,CO/GLC 17120/7254 RISING SUN AVE/PHILADELPHIA/PA,778655005,19111,1,1905,Office,55539,3512109,,,,1,188,552,582,1121.6,
13484401.4,4217,3 N CHRISTOPHER COLUMBUS BLVD,(PA2420) - Pier 3 Condominiums,884018803,19106,1,1923,Multifamily Housing,295400,4919477,,,,6,45.6,143.3,7016,1495.8,
13609096.4,4222,4700 CITY AVE,Mansion at Bala,881155152,19131,7,2010,Multifamily Housing,444073,4954970,,,,41,30.6,96.2,12390.7,1509.7,
382676.3,4235,5704 MUSGRAVE ST,ephs realty,884246680,19144,1,1988,Non-Refrigerated Warehouse,77285,6434896,,,,99,5,15.5,207.1,42.5,
13899409.8,4250,8400 LINDBERGH BLVD,International City Chalets,881138000,19153,24,1977,Multifamily Housing,341160,4129817,,,,44,40.7,127.9,13290.7,1541.9,
8021953.2,4150,1525-29 LOCUST ST,1525 Locust,883045400,19102,1,1983,Office,93544,5849202,,,,38,85.8,269.3,1465.2,889.9,
1465930.3,4155,410 MEMPHIS ST,Chesterman,881068610,19125,1,1942,Multifamily Housing,59309,5104846,,,,86,24.7,77.6,1364.3,162.6,
222974.2,4156,428 N 13TH ST,428 N 13TH ST Condominium,Multiple,19123,1,2001,Multifamily Housing,52065,5944503,,,,100,4.3,13.4,1482.6,24.7,
625648.2,4169,5215 SCHUYLER ST,5215 Schuyler,881061350,19144,1,1910,Multifamily Housing,51000,6436664,,,,100,12.3,38.5,3277.2,69.4,
9370058.3,4179,1351 FOULKROD ST,CO/GLC 19008/4808 LEIPER ST/PHILADELPHIA/PA,778651005,19124,1,1905,Office,79883,3512110,,,,4,118.2,369.2,187,1044.6,
750527.1,4183,7625 SUFFOLK AVE,7625 Suffolk Ave,884162600,19153,1,1981,Non-Refrigerated Warehouse,103867,6375561,,,,96,7.2,22.7,55.6,83.3,
1311763.9,4113,221 VINE ST,Mariner's Court,881006323,19106,2,1858,Multifamily Housing,50000,6379444,,,,77,26.2,82.4,1415,145.5,
3705206.8,4124,2424 E YORK ST,2424 Studios,883376771,19125,1,1870,Office,87000,5093770,,,,82,42.6,133.7,1657.7,411,
8264665.8,4125,250 N CHRISTOPHER COLUMBUS BLVD,One Water Street Associates,881007320,19107,1,2016,Multifamily Housing,210222,6397522,,,,69,39.3,110.1,8100.6,837.3,
7229888.1,4320,1601 JEFFERSON ST,CO/GLC 19100/1601 JEFFERSON ST/PHILADELPHIA/PA,772616000,19121,1,1905,Office,54931,3512113,,,,1,142.8,424.6,80,847.7,
16222633.8,4335,4055 RIDGE AVE,Dobson Mills,881137425,19129,11,2007,Multifamily Housing,752225,4955175,,,,84,21.6,67.7,12174.5,1799.6,
7341457.1,4349,1440 MOUNT VERNON ST,600 North Broad Association,881443292,19130,1,2012,Multifamily Housing,101442,5022212,,,,1,72.4,227.2,5254.5,814.4,
7398795.8,4351,5160 LANCASTER AVE,CO/GLC 13030/5160 LANCASTER AVE/PHILADELPHIA/PA,774606005,19131,1,1905,Office,52021,3512079,,,,1,158.6,463.2,36,884.1,
9870438.3,4266,3808-14 CHESTNUT ST,CO/GLC 13090/3810 CHESTNUT ST/PHILADELPHIA/PA,773620005,19104,1,1905,Office,75176,3512081,,,,2,143.2,424.3,48,1161.3,
9878047.1,4267,2607 RHAWN ST,Smylie Times Building - 2607 Rhawn St,883090500,19152,1,1973,Office,54666,3893447,,,,5,180.7,567.4,2057.1,1095.8,
7051573.6,4291,205-27 S 12TH ST,Cosmopolitan Apartments,881009435,19107,1,1986,Multifamily Housing,180700,5034501,,,,61,39,122.5,10314.6,782.2,
7066941.2,4294,3118-98 CHESTNUT ST,Left Bank,881822470,19104,1,1923,Office,98707,3876346,,,,53,71.6,224.8,16430.7,783.9,
10130371.3,4296,4100 PRESIDENTIAL BLVD,Crowne Plaza Philadelphia West,883750000,19131,1,1981,Hotel,112823,4522328,,,,43,89.8,281.9,19741.5,1123.8,
10130978.6,4297,800-34 WALNUT ST UNIT A5,LT02185 - 800 Walnut Street,883400600,19103,1,2013,Office,153242,4124122,,,,65,66.1,207.6,2330.7,1123.8,
78659804.4,4483,1601 CHESTNUT ST,Two Liberty Place,883031800,19102,1,1990,Office,1283937,3526160,,,,70,61.3,192.4,20399.3,8725.8,
21274205.6,4509,8800 TINICUM BLVD,Eastwick Center/PA/Site #F166,883082000,191533111,1,1990,Office,446812,3364475,,,,88,47.6,149.5,4958.1,2360,
216445781.6,4517,8200 ENTERPRISE AVE,Southwest WPCP,783131000,19153,12,1975,Wastewater Treatment Plant,220000,4964605,,,,90,983.8,3089.3,5802.5,24010.5,
8528730.7,4520,8318-24 GERMANTOWN AVE,CO/GLC 14010/8318 GERMANTOWN AVE/PHILADELPHIA/PA,775619505,19118,1,1905,Office,64512,3512082,,,,2,132.2,415.1,24,946.1,
7932152.8,4439,3800 ARAMINGO AVE,lowes 2732,882125402,19137,1,2009,Retail Store,118008,3681479,,,,77,67.2,211.1,589.3,879.9,
11602086.3,4446,2000-12 S BROAD ST,CO/GLC 12170/2000 S BROAD ST/PHILADELPHIA/PA,773619000,19145,1,1905,Office,91810,3512078,,,,3,143.1,413.7,1215,1400.9,
67826465.6,4454,2929 ARCH ST,150-CIRA CENTRE,883062400,19104,1,2006,Office,779497,1485471,,,,79,87,273.2,14524.1,7524.1,
72704772.6,4458,2005 MARKET ST,One Commerce Square,883054371,19103,1,1987,Office,1022084,16288,,,,83,71.1,223.4,16240.5,8065.2,
76201390.2,4460,1650 MARKET ST,One Liberty Place,883031676,19103,1,1987,Office,1335092,1840857,,,,78,57.2,179.3,7121.2,8462.5,
8030510.5,4464,13500-50 PHILMONT AVE,Calvary Chapel of Phila.,778253500,19116,1,1956,K-12 School,144000,3877707,,,,19,55.8,175.1,2617,890.8,
11642139.8,4468,2026-58 MARKET ST,2040 Market St Associates,881035650,19103,1,1973,Multifamily Housing,305420,4938535,,,,73,38.1,119.7,6087.7,1291.5,
11848531.7,4470,9300 ASHTON RDUNIT 1,Frankford Candy,884227005,19114,1,2004,Distribution Center,507587,4068971,,,,78,23.3,73.3,2836.9,1314.4,
59305336.8,4400,100-20 N 18TH ST,154-TWO LOGAN SQUARE,883061805,19103,1,1988,Office,808040,1485534,,,,87,73.4,230.5,16921.7,6578.8,
13010884.1,4617,1880 JOHN F KENNEDY BLVD,1880 JFK,883056300,19103,1,1983,Office,248000,3679656,,,,87,52.5,164.7,3306.5,1443.3,
27267431.3,4625,233 S 6TH ST,Independence Place Owners Association,888051126,19106,2,1981,Multifamily Housing,663502,5002488,,,,36,41.1,129,14752.6,3024.8,
13150919.4,4641,423 S 17TH ST,CO/GLC 16600/423 S 17TH ST/PHILADELPHIA/PA,772615000,19146,1,1905,Office,59101,3512105,,,,1,222.5,698.7,72,1458.8,
8650791.6,4547,2106 S CHRISTOPHER COLUMBUS BLVD,lowes 1849,882241100,19148,1,2004,Retail Store,115928,3681476,,,,73,74.6,234.3,642.3,959.6,
8713824.9,4551,2210 LOTT AVE,CO/GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,778653010,19115,1,1905,Office,52043,3512106,,,,1,167.4,525.7,77,966.6,
8761285.8,4552,315-21 N BROAD ST,Packard Motor Car Building,881041400,19130,1,1910,Multifamily Housing,165000,4064179,,,,11,53.1,166.7,4463.1,971.9,
8848909.4,4577,1500 N 50TH ST,lowes 2378,882920201,19131,1,2008,Retail Store,117132,3681478,,,,73,75.5,237.2,356.3,981.6,
12590883.9,4584,1800 JOHN F KENNEDY BLVD,1800 JFK,883056100,19103,1,1983,Office,248000,3679686,,,,89,50.8,159.4,2404.9,1396.7,
6015792.7,3760,1200-50 CECIL B MOORE AVE,TEMPLE TOWERS,881299060,19122,1,2000,Other,178596,5032264,2639792.6,11247,4910766.2,,76,154.4,9137,1134.5,
534239700.4,4543,3401 CIVIC CENTER BLVD,The Children's Hospital fo Philadelphia,773000800,19104,9,1974,Other - Specialty Hospital,6353396,1328441,580434198.5,2219178.1,94,,175.8,360.3,171999.6,90258,
18692287.2,4450,2020 N 12TH ST,NEW TYLER SOA,777570600,19122,1,2000,College/University,233240,3983812,543563.1,,45078001.2,,454,664.9,3690,7286.9,
517556.7,3182,213-15 S 16TH ST,The Racquet Club of Philadelphia,882887800,19102,1,1907,Mixed Use Property,81960,3642385,807731.7,,7910669.7,,112.7,146.3,4443.8,625.6,
3021868.8,3306,1801-35 N BROAD ST,CONWELL HALL,777509000,19122,1,2000,College/University,67644,3979396,261.8,,5197131.1,,161.9,273.1,13419.9,824.2,
1689656.2,3572,3000-18 MARKET ST,3010 Market Street,883074000,19104,1,1895,Mixed Use Property,60000,3683056,900282.8,,1827956.8,,73.6,140.8,1999.9,356.6,
3305582.4,3801,801 CHERRY ST,PODIATRIC - HOUSING,881010111,19122,1,2000,Other,59253,5032267,652274.1,,2114343,,102.5,229.7,4815.4,541.7,
5800324.9,3809,1801-35 N BROAD ST,SPEAKMAN,777509000,19122,1,2000,College/University,110605,3979395,70.3,,3225808.1,,145.9,264.1,456.4,1232.4,
2453128.4,3688,1726-50 N 13TH ST,RITTER HALL,777570000,19122,1,2000,College/University,111090,3958446,269,,7740954.1,,136.3,197.7,992,1046.7,
4669475.5,3954,1901-39 N BROAD ST,MITTEN,777512010,19122,1,2000,College/University,112771,3956656,55331.1,,12392445,,194.6,305.6,1168,1598.5,
4841177.6,3966,3508-18 MARKET ST,Monell Center,774688100,19104,1,1970,Office,61589,3652506,476.7,,4409030.2,,150.2,332.9,801.3,829.8,
3432629,3833,1300-12 LOCUST ST,Historical Society of Pennsylvania,771739000,19107,1,1910,Library,71316,3657737,295104.5,,4336284.5,,113.1,228.6,1320.3,684.4,
22391993.8,4067,2001-47 N BROAD ST,HARDWICK,881299200,19122,1,2000,Other,143177,5032268,1694265.1,,11185925.7,,246.4,597.5,7093.1,3316.7,
