parcelId,Building Description,Building Gross Sq Ft,Building Net Sq Ft,Building Number,Building Quality,Construction Class,Eff. Year,Elevators,Heating System,Number Of Buildings Aggregated,Percentage Complete,Predominant Use,Shape,Sprinklers,Stories,Year Built
5247800200,HAMBACH - SELLER BUILDING,"154,159","128,774",1,GOOD,REINFORCED CONCRETE,1988,Yes,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,7,1913
5247800255,OFFICE BUILDING,"78,920","69,700",1,EXCELLENT,MASONRY,2000,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,1904
5247800280,OFFICE BUILDING W/RESTAURANT ON 1ST FLR,"99,440","89,779",1,AVERAGE,MASONRY,1987,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,7,1906
5247800300,OFFICE BUILDING,"73,260","63,814",1,GOOD,MASONRY,1990,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1907
5247800320,OFFICE BUILDING/ELLIOT BAY BOOKS,"69,817","55,268",1,AVERAGE/GOOD,MASONRY,1979,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1900
5247800335,MIXED USED RETAIL/OFFICE/APT BUILDING,"50,120","35,163",1,GOOD,MASONRY,1995,Yes,COMPLETE HVAC,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,Yes,7,1905
5247800350,OFFICE BUILDING,"28,142","17,663",1,AVERAGE,MASONRY,1980,,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1900
5247800355,OFFICE BUILDING W/RETAIL,"28,760","17,900",1,AVERAGE,MASONRY,1970,,FORCED AIR UNIT,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1900
5247800360,OFFICE BUILDING W/RETAIL ON 1ST FLOOR,"39,030","26,320",1,AVERAGE,MASONRY,1989,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1902
5247800365,OFFICE BUILDING,"32,081","27,762",1,AVERAGE,MASONRY,1987,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1902
5247800380,Office Bldg,"28,216","28,216",1,GOOD,MASONRY,2002,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1909
5247800390,OFFICE BUILDING,"84,750","70,343",1,AVERAGE/GOOD,MASONRY,1987,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1900
5247800440,OLYMPIC BUILDING (WITHOUT CONDO AREA),"54,390","44,200",1,EXCELLENT,STRUCTURAL STEEL,1995,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1985
5247800470,Office BUILDING W/RETAIL ON 1ST FLOOR,"21,840","15,140",1,AVERAGE,MASONRY,1975,,STEAM WITHOUT BOILER,1,100,LOFT (338),Rect or Slight Irreg,No,4,1900
5247800481,OFFICE BUILDING W/RETAIL ON 1ST FLOOR,"22,840","14,656",1,AVERAGE,MASONRY,1981,Yes,ELECTRIC WALL,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1900
5247800535,RETAIL BUILDING,"21,420","9,990",1,LOW/AVERAGE,MASONRY,1950,,SPACE HEATERS,1,100,RETAIL STORE (353),Rect or Slight Irreg,No,1,1900
5247800555,OFFICE BUILDING,"75,496","54,270",1,AVERAGE,MASONRY,1986,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1900
5247800575,RETAIL BUILDING,"20,880","20,880",1,LOW COST,MASONRY,1990,,SPACE HEATERS,1,100,RETAIL STORE (353),Rect or Slight Irreg,No,1,1900
5247800660,RETAIL AND APARTMENTS,"38,765","24,423",1,LOW COST,MASONRY,1975,Yes,ELECTRIC,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,No,5,1900
5247800695,OFFICE AND RETAIL BUILDING,"164,380","111,300",1,AVERAGE,MASONRY,1988,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1900
5247800715,VISITOR CENTER & OFFICES,"26,000","26,000",1,GOOD,MASONRY,2005,,COMPLETE HVAC,1,100,MIXED USE OFFICE (840),Rect or Slight Irreg,No,3,1966
5247800720,OFFICE BUILDING,"25,920","21,778",1,GOOD,MASONRY,1990,Yes,COMPLETE HVAC,1,100,MIXED USE OFFICE (840),Rect or Slight Irreg,Yes,3,1900
5247800725,FIRE STATION,"49,951","49,951",1,AVERAGE,REINFORCED CONCRETE,1979,Yes,HEAT PUMP,1,100,FIRE STATION (STAFFED) (322),Rect or Slight Irreg,Yes,4,1929
5247800735,Office Building,"93,240","71,500",1,AVERAGE,MASONRY,1990,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1900
5247800755,OFFICE BUILDING,"89,300","77,715",1,AVERAGE,REINFORCED CONCRETE,1985,Yes,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,7,1907
5247800780,office building,"36,630","36,630",1,AVERAGE,MASONRY,1965,,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,2,1930
5247800795,Office Building,"446,261","321,474",1,GOOD,REINFORCED CONCRETE,2000,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Long Rect or Irreg,Yes,8,1998
5247800855,OFFICE BUIDLING WITH RETAIL ON 1ST FLR,"26,830","25,954",1,AVERAGE,MASONRY,2003,Yes,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,3,1900
5247800865,Loft,"72,000","36,740",1,LOW COST,MASONRY,1950,Yes,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,4,1902
5247800875,Office Bldg.,"41,920","30,800",1,AVERAGE,MASONRY,1986,Yes,STEAM WITHOUT BOILER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,5,1906
5247800890,office - former Furniture Store,"36,879","32,647",1,GOOD,MASONRY,2012,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Very Irreg,Yes,4,1905
5247800930,HOTEL - Men's Shelter,"29,820","29,820",1,AVERAGE,MASONRY,1970,Yes,HOT WATER,1,100,GROUP CARE HOME (424),Rect or Slight Irreg,No,6,1904
5247800955,Low Income Housing,"90,959","65,912",1,AVERAGE,STRUCTURAL STEEL,2008,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Long Rect or Irreg,Yes,13,2007
5247801000,FRYE APARTMENTS,"177,364","141,500",1,AVERAGE,REINFORCED CONCRETE,1984,Yes,STEAM WITHOUT BOILER,2,100,APARTMENT (300),Rect or Slight Irreg,No,11,1908
5247801045,OFFICE BUILDING W/RETAIL ON 1ST FLOOR,"73,470","54,981",1,AVERAGE,REINFORCED CONCRETE,1980,Yes,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1909
5247801060,LOW INCOME APARTMENT W/RETAIL ON 1ST FLR,"25,027","16,902",1,LOW/AVERAGE,MASONRY,1985,Yes,HOT WATER,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1905
5247801085,OFFICE BUILDING,"33,640","32,040",1,AVERAGE,MASONRY,1986,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,2,1905
5247801115,Retail & Warehouse,"31,100","31,100",1,AVERAGE,MASONRY,1965,Yes,STEAM WITHOUT BOILER,1,100,RETAIL STORE (353),Rect or Slight Irreg,No,4,1906
5247801160,TRAIN STATION,"67,755","67,755",1,EXCELLENT,MASONRY,1990,Yes,STEAM,1,100,VISITOR CENTER (574),Rect or Slight Irreg,No,3,1906
5247801292,Office Bldg.,"181,694","143,511",1,GOOD,STRUCTURAL STEEL,2002,Yes,COMPLETE HVAC,1,100,MIXED USE OFFICE (840),Long Rect or Irreg,Yes,10,2002
5247801370,Mixed Use Apartments,"162,990","109,400",1,AVERAGE,STRUCTURAL STEEL,1994,Yes,STEAM,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,9,1910
5247801440,Apartment,"91,128","68,533",1,AVERAGE,WOOD FRAME,2015,Yes,COMPLETE HVAC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,7,2015
5247801465,"Fire Station, Emerg. Ops and Alarm Cntr","61,156","61,156",1,EXCELLENT,MASONRY,2008,Yes,COMPLETE HVAC,1,100,FIRE STATION (STAFFED) (322),Very Irreg,Yes,4,2006
5247801550,IMPERIAL HOUSE,"74,327","53,188",1,AVERAGE,REINFORCED CONCRETE,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,12,1979
5247801595,RETAIL STORE W/APARTMENT UNITS,"20,304","18,420",1,AVERAGE,MASONRY,1975,,STEAM,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,No,2,1926
5247801615,OFFICE/RETAIL BUILDING,"22,480","21,880",1,AVERAGE,MASONRY,1970,,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,3,1900
5247801635,HOSTEL W/RETAIL GROUND LEVEL,"33,018","25,818",1,AVERAGE,REINFORCED CONCRETE,1985,Yes,HOT WATER,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1925
5247801775,HOME FOR THE ELDERLY,"43,380","41,180",1,AVERAGE,WOOD FRAME,2006,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (SENIOR CITIZEN) (451),Rect or Slight Irreg,Yes,3,1998
5247801801,Retail/Office,"26,510","25,910",1,GOOD,MASONRY,2003,,COMPLETE HVAC,1,100,RETAIL STORE (353),Rect or Slight Irreg,Yes,2,1970
5247801865,INTERNATIONAL HOUSE,"75,477","56,655",1,AVERAGE,REINFORCED CONCRETE,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,8,1979
5247801875,OFFICE BUILDING,"21,600","17,457",1,GOOD,REINFORCED CONCRETE,1993,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1993
5247801900,RETAIL AND APARTMENTS,"20,620","18,750",1,AVERAGE,MASONRY,1980,,FORCED AIR UNIT,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,3,1909
5247801910,RETAIL/OFFICE BUILDING W/APARTMENT UNITS,"36,000","34,000",1,AVERAGE,MASONRY,1975,,ELECTRIC WALL,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,No,4,1910
5247801915,Apts w/1st flr Retail & Bsmt Pkg,"41,186","28,530",1,AVERAGE,MASONRY,2005,Yes,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,1927
5247801920,Ofc/Apts,"47,607","33,752",1,AVERAGE,MASONRY,1999,Yes,HEAT PUMP,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,6,1910
5247801965,PANAMA HOTEL,"40,552","33,040",1,LOW COST,MASONRY,1980,,STEAM,1,100,"HOTEL, LIMITED (332)",Rect or Slight Irreg,Yes,5,1910
5247801970,MIXED USE APT,"34,848","24,200",1,AVERAGE,MASONRY,1994,Yes,HOT WATER,1,100,APARTMENT (300),Rect or Slight Irreg,No,6,1914
5247801985,RETAIL STORE W/APARTMENT UNITS,"27,494","19,358",1,AVERAGE,WOOD FRAME,1973,,ELECTRIC WALL,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,Yes,3,1910
5247801990,INTERNATIONAL APTS-53 UNITS,"23,200","17,489",1,AVERAGE,MASONRY,1973,No,ELECTRIC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,4,1910
5247802005,METROPOLITAN PARK,"97,737","53,418",1,AVERAGE/GOOD,WOOD FRAME,2013,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,5,1991
5247802015,INTERNATIONAL TERRACE-EXEMPT,"76,094","54,100",1,GOOD,REINFORCED CONCRETE,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,12,1973
5247802050,TICINO APARTMENTS,"27,600","19,091",1,LOW/AVERAGE,MASONRY,1985,Yes,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,3,1903
5247802065,Apartment,"134,974","81,658",1,AVERAGE,WOOD FRAME,2007,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,Yes,7,2005
5247802080,OFFICE BUILDING,"31,432","29,454",1,AVERAGE,MASONRY,1982,,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,3,1909
5247802245,Low income housing,"67,590","45,628",1,AVERAGE,WOOD FRAME,2007,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,5,2005
5247802260,RETAIL STORES & OFFICES,"24,550","22,700",1,AVERAGE,MASONRY,1970,,HOT WATER,1,100,RETAIL STORE (353),Rect or Slight Irreg,No,2,1917
5247802295,MIXED USE RETAIL & APARTMENT,"24,171","20,854",1,AVERAGE,MASONRY,1976,,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,3,1916
5247802315,MIXED RETAIL W/RES. UNITS,"46,560","36,389",1,AVERAGE,MASONRY,1975,No,ELECTRIC WALL,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,No,4,1920
5247802325,RETAIL STORES & Vacant upper fls,"86,400","49,733",1,AVERAGE,MASONRY,1961,,STEAM,1,100,RETAIL STORE (353),Rect or Slight Irreg,No,5,1911
5247802345,MIXED USE APTS,"34,560","21,214",1,AVERAGE,MASONRY,1989,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1909
5247802350,MIXED RETAIL W/RES. UNITS,"34,791","29,206",1,AVERAGE,MASONRY,1986,Yes,STEAM,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1909
5247802370,RETAIL STORE W/HOTEL,"28,800","7,200",1,AVERAGE,MASONRY,1950,,STEAM,1,100,"HOTEL, LIMITED (332)",Rect or Slight Irreg,No,3,1908
5247802375,GEE HOW OAK TIN,"25,600","10,724",1,AVERAGE,MASONRY,1984,No,FORCED AIR UNIT,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1907
5247802410,RESTURANT & LOUNGE,"28,800","21,600",1,AVERAGE,MASONRY,1975,,WARMED AND COOLED AIR,1,100,"RESTAURANT, TABLE SERVICE (350)",Rect or Slight Irreg,No,3,1913
5247802530,KEY BANK,"35,202","35,202",1,GOOD,MASONRY,1985,,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,3,1979
5247802570,6 STORY APT,"46,951","30,719",1,AVERAGE,WOOD FRAME,2008,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,6,2006
5247802715,Museum,"72,820","59,000",1,AVERAGE/GOOD,MASONRY,2006,Yes,COMPLETE HVAC,1,100,MUSEUM (481),Rect or Slight Irreg,Yes,4,1910
5247802740,RETAIL W/SRO'S,"36,250","28,948",1,LOW COST,MASONRY,1970,,STEAM,1,100,ROOMING HOUSE (551),Rect or Slight Irreg,No,4,1916
5260300005,SUPERMARKET & DISCOUNT STORE,"50,785","48,328",1,AVERAGE,MASONRY,1990,,PACKAGE UNIT,1,100,NEIGHBORHOOD SHOPPING CENTER (412),Rect or Slight Irreg,No,1,1963
5263300725,WHSE - CORPORATE CATERING,"25,000","25,000",1,AVERAGE,MASONRY,1980,,FORCED AIR UNIT,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1964
5263300910,WHSE/OFFICE,"25,000","25,000",1,AVERAGE,MASONRY,1979,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1960
5263300985,MULTI - TENANT,"22,622","22,622",1,LOW COST,WOOD FRAME,1940,,NO HEAT,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1927
5317100295,MLK F.A.M.E. Community Center,"25,753","25,753",1,AVERAGE,WOOD FRAME,1985,,STEAM,6,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,1,1959
5318100820,MCGILVRA SCHOOL,"31,844","31,844",1,GOOD,MASONRY,1995,,STEAM,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,3,1900
5318102110,PARK SHORE,"225,629","225,629",1,AVERAGE/GOOD,STRUCTURAL STEEL,1985,Yes,WARMED AND COOLED AIR,1,100,HOME FOR THE ELDERLY (330),Rect or Slight Irreg,Yes,16,1963
5319100005,MADISON COURT APTS,"36,702","23,373",1,AVERAGE/GOOD,WOOD FRAME,2005,Yes,HEAT PUMP,2,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,3,1988
5319100290,LAKE COURT APTS,"46,613","41,740",1,AVERAGE/GOOD,WOOD FRAME,1991,No,ELECTRIC WALL,5,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,1922
5323100010,RESTAURANT/ DELI / & 15 UNIT APT,"22,982","16,994",1,GOOD,WOOD FRAME,1994,Yes,FORCED AIR UNIT,1,100,MIXED USE RETAIL (830),Rect or Slight Irreg,No,4,1962
5323100025,RIPPLE ROCK APTS,"25,016","20,696",1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,No,3,1958
5323100075,24-Unit Apt,"26,896","18,396",1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1989
5332200210,RETAIL/OFFICE,"31,757","18,426",1,AVERAGE,WOOD FRAME,1995,,HEAT PUMP,1,100,MIXED USE RETAIL (830),Rect or Slight Irreg,Yes,2,1988
5335200281,Retail and Offices,"32,928","32,928",1,AVERAGE/GOOD,REINFORCED CONCRETE,2000,Yes,COMPLETE HVAC,1,100,RETAIL STORE (353),Very Irreg,Yes,2,1999
5335200380,"RETAIL, Medical Office, Fitnes Center","16,715","16,715",1,AVERAGE/GOOD,MASONRY,1970,,HEAT PUMP,1,100,RETAIL STORE (353),Rect or Slight Irreg,Yes,1,1926
5342900000,ONE CONVENTION PLACE ( OFFICE CONDO),"538,933","413,080",1,GOOD/EXCELLENT,REINFORCED CONCRETE,2001,Yes,COMPLETE HVAC,1,100,"CONDO, OFFICE (845)",Long Rect or Irreg,Yes,23,2001
5364200005,CHURCH,"20,039","20,039",1,AVERAGE,MASONRY,1990,,HOT WATER,1,100,CHURCH (309),Rect or Slight Irreg,No,2,1954
5364200330,SCHOOL,"42,230","42,230",1,AVERAGE,REINFORCED CONCRETE,1975,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,Yes,2,1941
5367200610,Class A multi-tenant office,"238,148","228,137",1,GOOD,REINFORCED CONCRETE,2000,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,1975
5367200820,WHSE,"44,476","44,476",1,AVERAGE,MASONRY,1970,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1960
5367201155,OFFICE & WHSE,"53,530","53,530",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1966
5367201500,OFFICE & WAREHOUSE,"23,680","23,680",1,AVERAGE,MASONRY,1995,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1969
5367201635,WAREHOUSE,"21,040","21,040",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,1976
5367201865,OFFICE WAREHOUSE,"27,140","26,642",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,2,1951
5367202506,WHOLESALE MART AND OFFICES,"85,126","80,000",1,AVERAGE,MASONRY,2000,,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Very Irreg,,3,1929
5367204010,OFFICE - WHSE,"25,620","25,620",1,LOW/AVERAGE,PREFAB STEEL,1975,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1974
5367204080,WHSE,"124,383","124,383",1,AVERAGE,MASONRY,1985,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1967
5367204100,STORAGE WHSE,"75,048","75,048",1,AVERAGE,MASONRY,1979,,PACKAGE UNIT,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,1969
5367204505,WAREHOUSE,"57,540","57,540",1,AVERAGE,MASONRY,1969,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1969
5367204745,WAREHOUSE-bld a,"87,590","87,590",1,AVERAGE,MASONRY,1989,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1966
5367204756,WHSE/OFFICE,"52,759","52,759",1,AVERAGE,MASONRY,1985,,COMPLETE HVAC,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1964
5391600310,INDUSTRIAL BLDG,"33,238","33,238",1,GOOD/EXCELLENT,REINFORCED CONCRETE,1995,,WARMED AND COOLED AIR,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,3,1992
5392100010,OFFICE BUILDING,"27,800","26,400",1,GOOD,MASONRY,2000,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1912
5392100055,PRIVATE HIGH SCHOOL (CLASSROOMS),"29,696","29,696",1,AVERAGE,MASONRY,1990,,HOT WATER,1,100,HIGH SCHOOL (ENTIRE) (484),Rect or Slight Irreg,Yes,4,1923
5455000000,32 RES UNITS + 2 COM'L UNITS,"2,765","2,765",1,AVERAGE,REINFORCED CONCRETE,1985,Yes,ELECTRIC,1,100,"CONDO, RETAIL (846)",Very Irreg,,11,1963
5457300280,ALOHA HOUSE APARTMENTS,"48,789","31,576",1,AVERAGE,MASONRY,1990,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1963
5457300300,VALI-HAI APARTMENTS,"43,346","34,605",1,AVERAGE,WOOD FRAME,1989,Yes,HOT WATER,2,100,APARTMENT (300),Very Irreg,No,4,1959
5457300410,100 ROY ST APTS,"53,280","45,360",1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1948
5457300570,OFFICE WAREHOUSE,"30,720","30,720",1,AVERAGE,REINFORCED CONCRETE,1984,,HOT WATER,1,100,WAREHOUSE OFFICE (810),Rect or Slight Irreg,Yes,2,1948
5457800150,BEL-AIR APTS,"21,056","19,592",1,AVERAGE,WOOD FRAME,1988,No,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1958
5457800191,TWIN BIRCHES APTS,"27,246","19,860",1,AVERAGE/GOOD,WOOD FRAME,1992,Yes,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1957
5457800400,THE MAXWELL HOTEL,"111,856","90,583",1,GOOD,WOOD FRAME,2010,Yes,COMPLETE HVAC,1,100,"HOTEL, FULL SERVICE (841)",Rect or Slight Irreg,Yes,5,2008
5457801235,18 UNIT APARTMENT,"25,082","19,024",1,AVERAGE,MASONRY,1991,Yes,FORCED AIR UNIT,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1963
5457801250,Retirement Home,"145,085","145,085",1,GOOD,WOOD FRAME,2006,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (SENIOR CITIZEN) (451),Very Irreg,Yes,3,2006
5457801380,AUDITORIUM APARTMENTS,"47,276","28,640",1,AVERAGE,WOOD FRAME,1990,No,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1926
5457801400,DELMONT APARTMENTS,"22,344","20,328",1,AVERAGE,WOOD FRAME,1984,No,HOT WATER,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1910
5457801420,MID-RISE OFFICE BUILDING,"80,019","47,977",1,AVERAGE,REINFORCED CONCRETE,1995,Yes,REFRIGERATED COOLING,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,1987
5457801460,31 UNIT APARTMENT,"22,331","19,679",1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1957
5457801520,Retirement Community,"56,380","56,380",1,GOOD,WOOD FRAME,2006,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (SENIOR CITIZEN) (451),Very Irreg,,3,2006
5458300045,AQUA TERRACE APARTMENT,"22,937","19,695",1,AVERAGE,WOOD FRAME,1988,No,FORCED AIR UNIT,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1959
5458300105,THE ORION APARTMENTS,"21,168","18,662",1,AVERAGE,WOOD FRAME,1992,No,ELECTRIC WALL,1,100,APARTMENT (300),Long Rect or Irreg,No,4,1967
5458300285,HAMPTON INN & SUITES - ROOMS SIDE,"71,150","56,950",1,AVERAGE/GOOD,REINFORCED CONCRETE,2010,Yes,ELECTRIC WALL,1,100,"HOTEL, LIMITED (332)",Rect or Slight Irreg,Yes,4,1996
5464100000,Meridian Condomium,"1,131","1,131",1,GOOD,STRUCTURAL STEEL,2002,Yes,FORCED AIR UNIT,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,Yes,1,2002
5464300020,MERIDIAN MANOR,"75,070","59,249",1,GOOD,REINFORCED CONCRETE,2000,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,10,1979
5464300061,MERIDIAN TERRACE,"48,433","30,476",1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC WALL,2,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,3,1988
5464300065,OFFICE BUILDING,"24,696","17,301",1,AVERAGE/GOOD,WOOD FRAME,1993,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1983
5468300000,27 UNIT CONDO,"20,584","17,337",1,AVERAGE,WOOD FRAME,1979,Yes,ELECTRIC,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,,4,1979
5491300000,METROPOLE CONDOMINIUM,"2,644","2,644",1,GOOD,REINFORCED CONCRETE,2006,Yes,FORCED AIR UNIT,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,1,2006
5530300000,commercial unit,"3,402","3,402",1,AVERAGE,WOOD FRAME,2003,,ELECTRIC,1,100,"CONDO, RETAIL (846)",Very Irreg,Yes,1,2003
55696400000,Monica's Village,"75,371","40,324",1,AVERAGE,WOOD FRAME,2010,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,2010
